pattern_type_id,pattern_boundary_type,pattern_duration_weeks,pattern_height_pct,measured_move_target_pct,reward_risk_ratio,pattern_touches_upper,pattern_touches_lower,breakout_direction,trend_direction_lt,weekly_chart_alignment,breakout_strength_pct,gap_breakout,last_day_rule_stop_pct,oi_change_in_pattern_pct,volume_breakout_vs_avg,news_sentiment_vs_pattern,pattern_obviousness_score,symbol,entry_date,entry_price,breakout_success
5.0,0.0,12.0,15.665,15.665,1.106,3.0,2.0,1.0,-1.0,0.0,-14.693,0.0,14.163,0.0,2.44,0.0,0.927,RELIANCE,2023-03-20 00:00:00,1015.8765258789062,1
5.0,0.0,12.0,16.75,16.75,1.234,2.0,1.0,1.0,-1.0,0.0,-15.453,0.0,13.577,0.0,0.844,0.0,0.997,RELIANCE,2023-03-27 00:00:00,1032.62890625,0
5.0,0.0,12.0,16.945,16.945,2.14,2.0,1.0,1.0,-1.0,0.0,-10.535,1.0,7.918,0.0,0.666,0.0,0.971,RELIANCE,2023-04-05 00:00:00,1073.37939453125,0
7.0,0.0,1.4,6.45,6.45,21.5,1.0,2.0,1.0,0.0,0.0,0.137,0.0,0.3,0.0,1.125,0.0,0.344,RELIANCE,2023-04-13 00:00:00,1087.0628662109375,0
7.0,0.0,1.4,6.45,6.45,21.5,1.0,2.0,1.0,0.0,0.0,0.111,0.0,0.3,0.0,0.434,0.0,0.344,RELIANCE,2023-04-21 00:00:00,1084.0631103515625,1
7.0,0.0,1.4,6.45,6.45,21.5,1.0,2.0,1.0,0.0,0.0,1.434,0.0,0.3,0.0,0.567,0.0,0.344,RELIANCE,2023-04-28 00:00:00,1117.060302734375,1
20.0,1.0,7.8,12.8,12.8,1.068,2.0,1.0,-1.0,0.0,0.0,-12.007,0.0,11.981,0.0,0.609,0.0,0.731,RELIANCE,2023-05-08 00:00:00,1140.781494140625,0
5.0,0.0,12.0,13.263,13.263,11.831,2.0,1.0,1.0,0.0,0.0,-1.002,0.0,1.121,0.0,0.507,0.0,0.859,RELIANCE,2023-05-15 00:00:00,1148.7884521484375,0
5.0,0.0,12.0,13.493,13.493,14.264,4.0,1.0,1.0,0.0,0.0,-2.692,0.0,0.946,0.0,0.62,0.0,0.881,RELIANCE,2023-05-22 00:00:00,1132.9820556640625,0
5.0,0.0,12.0,13.146,13.146,5.91,5.0,1.0,1.0,0.0,0.0,-0.12,1.0,2.224,0.0,0.983,0.0,0.892,RELIANCE,2023-05-29 00:00:00,1163.2564697265625,0
5.0,0.0,12.0,14.569,14.569,48.564,2.0,1.0,1.0,1.0,1.0,-3.251,0.0,0.3,0.0,1.206,0.0,0.977,RELIANCE,2023-06-05 00:00:00,1143.25048828125,0
6.0,0.0,12.0,15.658,15.658,1.597,2.0,1.0,-1.0,1.0,0.0,-13.851,0.0,9.807,0.0,0.462,0.0,1.0,RELIANCE,2023-06-12 00:00:00,1146.434814453125,0
6.0,0.0,12.0,18.281,18.281,1.056,1.0,1.0,-1.0,1.0,0.0,-18.229,0.0,17.315,0.0,1.996,0.0,1.0,RELIANCE,2023-06-19 00:00:00,1177.6552734375,0
6.0,0.0,12.0,17.153,17.153,1.297,3.0,2.0,-1.0,1.0,0.0,-14.296,1.0,13.222,0.0,0.584,0.0,1.0,RELIANCE,2023-06-26 00:00:00,1151.6959228515625,0
6.0,0.0,12.0,13.477,13.477,1.058,1.0,2.0,-1.0,1.0,0.0,-13.305,0.0,12.733,0.0,1.115,0.0,0.98,RELIANCE,2023-07-04 00:00:00,1194.707763671875,0
5.0,0.0,12.0,15.722,15.722,7.161,1.0,4.0,1.0,1.0,1.0,-0.76,1.0,2.196,0.0,3.014,0.0,1.0,RELIANCE,2023-07-11 00:00:00,1275.9085693359375,0
5.0,0.0,12.0,17.115,17.115,6.967,2.0,2.0,1.0,1.0,1.0,-0.652,0.0,2.456,0.0,1.925,0.0,1.0,RELIANCE,2023-07-18 00:00:00,1301.63720703125,0
5.0,0.0,12.0,17.598,17.598,24.184,2.0,1.0,1.0,1.0,1.0,-5.64,0.0,0.728,0.0,1.774,0.0,1.0,RELIANCE,2023-07-25 00:00:00,1242.9000244140625,0
5.0,0.0,12.0,15.929,15.929,12.974,2.0,3.0,1.0,1.0,1.0,-3.294,0.0,1.228,0.0,0.625,0.0,1.0,RELIANCE,2023-08-01 00:00:00,1256.5999755859375,0
5.0,0.0,12.0,16.089,16.089,21.542,2.0,3.0,1.0,1.0,1.0,-4.258,1.0,0.747,0.0,0.428,0.0,1.0,RELIANCE,2023-08-08 00:00:00,1254.324951171875,0
10.0,0.0,3.2,4.855,4.855,3.654,1.0,3.0,1.0,1.0,1.0,-0.196,0.0,1.329,0.0,0.68,0.0,0.284,RELIANCE,2023-08-16 00:00:00,1287.574951171875,0
10.0,0.0,4.2,4.875,4.875,2.079,4.0,3.0,1.0,1.0,1.0,-2.455,0.0,2.345,0.0,0.569,0.0,0.283,RELIANCE,2023-08-23 00:00:00,1261.0999755859375,0
10.0,0.0,5.2,6.825,6.825,1.158,4.0,1.0,1.0,0.0,0.0,-6.29,0.0,5.895,0.0,1.219,0.0,0.385,RELIANCE,2023-08-30 00:00:00,1209.0250244140625,0
6.0,0.0,12.0,15.74,15.74,2.558,2.0,1.0,-1.0,0.0,0.0,-6.523,0.0,6.153,0.0,0.58,0.0,0.877,RELIANCE,2023-09-06 00:00:00,1214.3499755859375,0
6.0,0.0,12.0,14.474,14.474,2.67,2.0,3.0,-1.0,0.0,0.0,-6.26,0.0,5.421,0.0,1.078,0.0,0.824,RELIANCE,2023-09-13 00:00:00,1225.5250244140625,0
6.0,0.0,12.0,12.706,12.706,42.353,2.0,3.0,-1.0,-1.0,1.0,-1.447,0.0,0.3,0.0,0.709,0.0,0.729,RELIANCE,2023-09-28 00:00:00,1167.050048828125,0
6.0,0.0,12.0,14.735,14.735,22.287,2.0,1.0,-1.0,-1.0,1.0,-0.828,0.0,0.661,0.0,0.681,0.0,0.859,RELIANCE,2023-10-06 00:00:00,1159.0,0
6.0,0.0,12.0,14.518,14.518,34.279,2.0,3.0,-1.0,-1.0,1.0,-2.37,0.0,0.424,0.0,0.818,0.0,0.911,RELIANCE,2023-10-13 00:00:00,1174.6500244140625,0
6.0,0.0,12.0,12.48,12.48,18.39,4.0,4.0,-1.0,-1.0,1.0,-0.486,1.0,0.679,0.0,0.894,0.0,0.824,RELIANCE,2023-10-20 00:00:00,1149.550048828125,0
6.0,0.0,12.0,15.999,15.999,47.078,4.0,1.0,-1.0,-1.0,1.0,-2.049,0.0,0.34,0.0,0.892,0.0,1.0,RELIANCE,2023-10-30 00:00:00,1156.25,0
5.0,0.0,12.0,14.45,14.45,1.879,4.0,1.0,1.0,-1.0,0.0,-10.187,1.0,7.689,0.0,0.673,0.0,1.0,RELIANCE,2023-11-06 00:00:00,1169.5,1
5.0,0.0,12.0,14.077,14.077,1.308,3.0,1.0,1.0,0.0,0.0,-10.372,0.0,10.761,0.0,0.604,0.0,1.0,RELIANCE,2023-11-13 00:00:00,1157.300048828125,1
1.0,0.0,5.8,6.609,6.609,22.029,3.0,1.0,1.0,0.0,0.0,-1.045,0.0,0.3,0.0,0.45,0.0,0.555,RELIANCE,2023-11-21 00:00:00,1189.449951171875,1
1.0,0.0,6.8,7.862,7.862,26.207,4.0,1.0,1.0,0.0,0.0,-0.341,0.0,0.3,0.0,1.4,0.0,0.688,RELIANCE,2023-11-29 00:00:00,1200.3499755859375,0
1.0,0.0,7.8,9.946,9.946,33.154,2.0,1.0,1.0,0.0,0.0,-0.5,0.0,0.3,0.0,1.183,0.0,0.865,RELIANCE,2023-12-06 00:00:00,1230.550048828125,0
1.0,0.0,8.8,11.147,11.147,37.157,4.0,1.0,1.0,0.0,0.0,-2.126,0.0,0.3,0.0,0.862,0.0,0.953,RELIANCE,2023-12-13 00:00:00,1216.9749755859375,1
5.0,0.0,12.0,13.823,13.823,10.748,1.0,1.0,1.0,1.0,1.0,-0.614,1.0,1.286,0.0,1.499,0.0,1.0,RELIANCE,2023-12-20 00:00:00,1263.574951171875,1
5.0,0.0,12.0,14.674,14.674,27.607,3.0,1.0,1.0,1.0,1.0,-0.502,0.0,0.532,0.0,0.824,0.0,1.0,RELIANCE,2023-12-28 00:00:00,1302.7750244140625,0
5.0,0.0,12.0,16.014,16.014,53.381,1.0,1.0,1.0,1.0,1.0,-1.925,0.0,0.3,0.0,0.825,0.0,1.0,RELIANCE,2024-01-04 00:00:00,1298.324951171875,0
5.0,0.0,12.0,16.554,16.554,5.845,1.0,1.0,1.0,1.0,1.0,-0.335,0.0,2.832,0.0,1.019,0.0,1.0,RELIANCE,2024-01-11 00:00:00,1359.9000244140625,0
5.0,0.0,12.0,21.027,21.027,43.71,2.0,1.0,1.0,1.0,1.0,-2.497,0.0,0.481,0.0,1.081,0.0,1.0,RELIANCE,2024-01-18 00:00:00,1367.949951171875,0
5.0,0.0,12.0,19.325,19.325,14.628,2.0,2.0,1.0,1.0,1.0,-3.106,0.0,1.321,0.0,1.017,0.0,1.0,RELIANCE,2024-01-29 00:00:00,1448.050048828125,0
5.0,0.0,12.0,22.355,22.355,13.288,1.0,2.0,1.0,1.0,1.0,-1.166,0.0,1.682,0.0,1.631,0.0,1.0,RELIANCE,2024-02-05 00:00:00,1439.0250244140625,0
5.0,0.0,12.0,21.842,21.842,32.556,3.0,1.0,1.0,1.0,1.0,-0.959,0.0,0.671,0.0,1.032,0.0,1.0,RELIANCE,2024-02-12 00:00:00,1452.3499755859375,0
5.0,0.0,12.0,20.857,20.857,69.522,3.0,2.0,1.0,1.0,1.0,-1.627,0.0,0.3,0.0,0.803,0.0,1.0,RELIANCE,2024-02-19 00:00:00,1474.0,0
5.0,0.0,12.0,20.929,20.929,30.423,1.0,2.0,1.0,1.0,1.0,-0.262,1.0,0.688,0.0,1.165,0.0,1.0,RELIANCE,2024-02-26 00:00:00,1487.324951171875,0
6.0,0.0,12.0,24.123,24.123,1.102,4.0,1.0,-1.0,1.0,0.0,-24.018,0.0,21.897,0.0,1.008,0.0,1.0,RELIANCE,2024-03-04 00:00:00,1507.4000244140625,0
6.0,0.0,12.0,25.415,25.415,1.137,3.0,1.0,-1.0,1.0,0.0,-21.897,0.0,22.353,0.0,0.945,0.0,1.0,RELIANCE,2024-03-12 00:00:00,1475.425048828125,0
6.0,0.0,12.0,20.048,20.048,1.422,3.0,2.0,-1.0,1.0,0.0,-14.323,0.0,14.099,0.0,0.773,0.0,0.935,RELIANCE,2024-03-19 00:00:00,1425.25,0
6.0,0.0,12.0,17.499,17.499,1.524,3.0,8.0,-1.0,1.0,0.0,-12.231,1.0,11.485,0.0,0.968,0.0,0.858,RELIANCE,2024-03-27 00:00:00,1492.8499755859375,0
9.0,0.0,4.0,7.046,7.046,1.391,4.0,3.0,-1.0,1.0,0.0,-4.155,0.0,5.064,0.0,0.598,0.0,0.411,RELIANCE,2024-04-04 00:00:00,1462.925048828125,1
1.0,0.0,5.6,6.625,6.625,2.739,4.0,3.0,1.0,1.0,1.0,-2.174,0.0,2.419,0.0,0.787,0.0,0.393,RELIANCE,2024-04-12 00:00:00,1467.1500244140625,0
1.0,0.0,6.6,6.634,6.634,1.727,4.0,3.0,1.0,0.0,0.0,-2.798,0.0,3.841,0.0,1.306,0.0,0.388,RELIANCE,2024-04-22 00:00:00,1479.8499755859375,0
9.0,0.0,2.6,3.604,3.604,2.366,5.0,3.0,-1.0,0.0,0.0,-0.767,0.0,1.523,0.0,0.775,0.0,0.206,RELIANCE,2024-04-29 00:00:00,1465.0250244140625,1
9.0,0.0,1.8,5.366,5.366,17.886,1.0,2.0,-1.0,0.0,0.0,-0.238,0.0,0.3,0.0,0.615,0.0,0.302,RELIANCE,2024-05-07 00:00:00,1401.4749755859375,0
9.0,0.0,2.8,7.596,7.596,25.321,1.0,3.0,-1.0,0.0,0.0,-1.351,0.0,0.3,0.0,0.73,0.0,0.411,RELIANCE,2024-05-14 00:00:00,1420.074951171875,0
9.0,0.0,3.8,7.596,7.596,25.321,1.0,3.0,-1.0,0.0,0.0,-3.766,0.0,0.3,0.0,1.005,0.0,0.427,RELIANCE,2024-05-22 00:00:00,1460.6500244140625,0
9.0,0.0,3.8,7.82,7.82,1.145,3.0,3.0,-1.0,0.0,0.0,-5.217,0.0,6.828,0.0,0.743,0.0,0.41,RELIANCE,2024-05-29 00:00:00,1440.7750244140625,0
9.0,0.0,4.8,11.214,11.214,1.361,1.0,1.0,-1.0,0.0,0.0,-2.794,0.0,8.241,0.0,2.843,0.0,0.493,RELIANCE,2024-06-05 00:00:00,1420.75,0
10.0,0.0,4.2,10.248,10.248,2.594,1.0,1.0,1.0,0.0,0.0,-3.818,0.0,3.95,0.0,0.856,0.0,0.479,RELIANCE,2024-06-12 00:00:00,1463.324951171875,0
0.0,0.0,6.8,11.558,11.558,1.073,1.0,1.0,-1.0,0.0,0.0,-7.309,0.0,10.773,0.0,0.693,0.0,0.518,RELIANCE,2024-06-20 00:00:00,1473.699951171875,0
0.0,0.0,7.8,11.964,11.964,0.866,2.0,1.0,-1.0,0.0,0.0,-11.383,0.0,13.815,0.0,1.672,0.0,0.525,RELIANCE,2024-06-27 00:00:00,1530.550048828125,0
1.0,0.0,7.2,15.551,15.551,51.835,4.0,1.0,1.0,1.0,1.0,-1.807,0.0,0.3,0.0,0.653,0.0,0.722,RELIANCE,2024-07-04 00:00:00,1554.0250244140625,0
1.0,0.0,8.2,17.764,17.764,59.214,1.0,1.0,1.0,1.0,1.0,-1.528,0.0,0.3,0.0,0.54,0.0,0.816,RELIANCE,2024-07-11 00:00:00,1580.6500244140625,0
1.0,0.0,9.2,18.036,18.036,60.119,4.0,1.0,1.0,1.0,1.0,-1.375,0.0,0.3,0.0,0.953,0.0,0.817,RELIANCE,2024-07-19 00:00:00,1555.1500244140625,0
1.0,0.0,10.2,18.316,18.316,61.052,4.0,1.0,1.0,0.0,0.0,-7.235,0.0,0.3,0.0,0.954,0.0,0.805,RELIANCE,2024-07-26 00:00:00,1509.0250244140625,0
0.0,0.0,7.4,11.638,11.638,3.718,4.0,3.0,-1.0,0.0,0.0,-5.412,0.0,3.13,0.0,0.889,0.0,0.622,RELIANCE,2024-08-02 00:00:00,1499.324951171875,1
0.0,0.0,8.4,11.875,11.875,39.584,4.0,2.0,-1.0,0.0,0.0,-1.108,1.0,0.3,0.0,1.028,0.0,0.646,RELIANCE,2024-08-09 00:00:00,1474.300048828125,0
0.0,0.0,9.4,11.824,11.824,39.414,4.0,2.0,-1.0,0.0,0.0,-3.136,0.0,0.3,0.0,0.816,0.0,0.671,RELIANCE,2024-08-19 00:00:00,1488.4000244140625,0
0.0,0.0,10.4,11.774,11.774,8.658,4.0,2.0,-1.0,0.0,0.0,-4.656,0.0,1.36,0.0,0.813,0.0,0.698,RELIANCE,2024-08-26 00:00:00,1512.5999755859375,0
0.0,0.0,11.4,11.723,11.723,4.15,4.0,2.0,-1.0,0.0,0.0,-5.329,0.0,2.825,0.0,3.406,0.0,0.697,RELIANCE,2024-09-02 00:00:00,1516.25,1
4.0,0.0,10.6,12.248,12.248,2.754,4.0,2.0,-1.0,0.0,0.0,-2.203,0.0,4.448,0.0,1.57,0.0,0.689,RELIANCE,2024-09-09 00:00:00,1462.449951171875,0
4.0,0.0,11.6,12.248,12.248,3.518,4.0,2.0,-1.0,0.0,0.0,-2.747,0.0,3.482,0.0,0.706,0.0,0.7,RELIANCE,2024-09-16 00:00:00,1471.3499755859375,0
5.0,0.0,12.0,11.47,11.47,2.967,4.0,1.0,1.0,-1.0,0.0,-7.638,0.0,3.866,0.0,2.488,0.0,0.728,RELIANCE,2024-09-23 00:00:00,1493.375,0
1.0,0.0,9.6,6.868,6.868,1.825,3.0,1.0,1.0,0.0,0.0,-0.88,0.0,3.764,0.0,1.625,0.0,0.503,RELIANCE,2024-09-30 00:00:00,1476.574951171875,0
0.0,0.0,5.0,10.099,10.099,2.517,2.0,1.0,-1.0,1.0,0.0,-10.07,0.0,4.011,0.0,1.745,0.0,0.401,TCS,2020-06-29 00:00:00,2101.64990234375,0
6.0,0.0,12.0,29.853,29.853,1.233,1.0,1.0,-1.0,1.0,0.0,-31.318,0.0,24.211,0.0,1.101,0.0,0.939,TCS,2020-07-06 00:00:00,2263.199951171875,0
10.0,0.0,4.0,14.438,14.438,48.126,1.0,3.0,1.0,1.0,1.0,-3.489,0.0,0.3,0.0,2.482,0.0,0.582,TCS,2020-07-13 00:00:00,2220.0,0
5.0,0.0,12.0,25.998,25.998,53.472,1.0,1.0,1.0,1.0,1.0,-5.669,0.0,0.486,0.0,1.196,0.0,1.0,TCS,2020-07-20 00:00:00,2207.89990234375,0
5.0,0.0,12.0,21.684,21.684,14.483,1.0,2.0,1.0,1.0,1.0,-7.527,0.0,1.497,0.0,0.993,0.0,0.874,TCS,2020-07-27 00:00:00,2206.800048828125,1
5.0,0.0,12.0,21.601,21.601,20.576,1.0,2.0,1.0,1.0,1.0,-3.249,0.0,1.05,0.0,1.219,0.0,0.89,TCS,2020-08-03 00:00:00,2254.14990234375,0
1.0,0.0,3.8,9.815,9.815,2.708,1.0,1.0,1.0,1.0,1.0,-2.657,0.0,3.624,0.0,0.708,0.0,0.375,TCS,2020-08-10 00:00:00,2282.800048828125,1
0.0,0.0,4.4,9.956,9.956,33.187,1.0,1.0,-1.0,1.0,0.0,-5.508,0.0,0.3,0.0,0.552,0.0,0.406,TCS,2020-08-17 00:00:00,2253.39990234375,0
10.0,0.0,2.8,4.422,4.422,1.184,3.0,2.0,1.0,1.0,1.0,-3.411,0.0,3.735,0.0,0.65,0.0,0.244,TCS,2020-08-24 00:00:00,2248.10009765625,1
10.0,0.0,3.8,4.792,4.792,1.201,3.0,2.0,1.0,1.0,1.0,-3.842,0.0,3.991,0.0,1.006,0.0,0.275,TCS,2020-08-31 00:00:00,2257.25,1
10.0,0.0,4.8,4.792,4.792,1.715,5.0,2.0,1.0,1.0,1.0,-1.684,0.0,2.794,0.0,1.628,0.0,0.268,TCS,2020-09-07 00:00:00,2327.050048828125,1
10.0,0.0,5.8,7.474,7.474,24.914,2.0,2.0,1.0,1.0,1.0,-0.684,0.0,0.3,0.0,1.208,0.0,0.407,TCS,2020-09-14 00:00:00,2491.39990234375,0
5.0,0.0,12.0,18.897,18.897,34.293,1.0,2.0,1.0,1.0,1.0,-3.471,0.0,0.551,0.0,1.033,0.0,0.88,TCS,2020-09-21 00:00:00,2465.300048828125,0
5.0,0.0,12.0,17.748,17.748,6.124,1.0,1.0,1.0,1.0,1.0,-5.194,0.0,2.898,0.0,1.88,0.0,0.752,TCS,2020-09-28 00:00:00,2426.300048828125,1
5.0,0.0,12.0,22.285,22.285,5.869,1.0,1.0,1.0,1.0,1.0,-0.817,1.0,3.797,0.0,3.851,0.0,1.0,TCS,2020-10-06 00:00:00,2714.300048828125,0
5.0,0.0,12.0,26.852,26.852,25.979,1.0,1.0,1.0,1.0,1.0,-1.906,0.0,1.034,0.0,0.93,0.0,1.0,TCS,2020-10-13 00:00:00,2826.550048828125,0
5.0,0.0,12.0,26.608,26.608,88.695,1.0,1.0,1.0,1.0,1.0,-6.012,1.0,0.3,0.0,0.649,0.0,1.0,TCS,2020-10-20 00:00:00,2739.0,0
5.0,0.0,12.0,24.87,24.87,37.771,1.0,2.0,1.0,1.0,1.0,-6.821,0.0,0.658,0.0,0.54,0.0,1.0,TCS,2020-10-27 00:00:00,2630.14990234375,0
6.0,0.0,12.0,29.286,29.286,1.75,1.0,1.0,-1.0,1.0,0.0,-17.512,0.0,16.736,0.0,0.524,0.0,1.0,TCS,2020-11-03 00:00:00,2633.60009765625,0
6.0,0.0,12.0,29.669,29.669,1.363,1.0,1.0,-1.0,1.0,0.0,-23.017,0.0,21.772,0.0,0.733,0.0,1.0,TCS,2020-11-10 00:00:00,2649.60009765625,0
6.0,0.0,12.0,29.738,29.738,1.516,1.0,1.0,-1.0,1.0,0.0,-20.479,0.0,19.612,0.0,0.06,0.0,1.0,TCS,2020-11-17 00:00:00,2666.050048828125,0
10.0,0.0,3.2,5.246,5.246,1.822,1.0,4.0,1.0,1.0,1.0,-0.72,1.0,2.879,0.0,1.179,0.0,0.268,TCS,2020-11-24 00:00:00,2722.050048828125,0
9.0,0.0,3.2,5.253,5.253,1.063,5.0,1.0,-1.0,1.0,0.0,-4.593,0.0,4.942,0.0,1.116,0.0,0.262,TCS,2020-12-02 00:00:00,2749.550048828125,0
9.0,0.0,4.2,7.614,7.614,1.0,1.0,1.0,-1.0,1.0,0.0,-7.298,0.0,7.614,0.0,1.361,0.0,0.375,TCS,2020-12-09 00:00:00,2810.800048828125,0
10.0,0.0,3.8,8.493,8.493,28.308,2.0,1.0,1.0,1.0,1.0,-2.762,0.0,0.3,0.0,0.766,0.0,0.438,TCS,2020-12-16 00:00:00,2814.199951171875,0
20.0,1.0,6.2,11.086,11.086,1.122,3.0,1.0,-1.0,0.0,0.0,-10.182,0.0,9.876,0.0,0.935,0.0,0.542,TCS,2020-12-23 00:00:00,2908.75,0
5.0,0.0,12.0,12.097,12.097,40.325,3.0,6.0,1.0,0.0,0.0,-1.446,0.0,0.3,0.0,0.681,0.0,0.632,TCS,2020-12-31 00:00:00,2862.75,1
5.0,0.0,12.0,16.851,16.851,35.958,2.0,6.0,1.0,1.0,1.0,-2.015,0.0,0.469,0.0,1.106,0.0,0.912,TCS,2021-01-07 00:00:00,3032.800048828125,0
5.0,0.0,12.0,19.942,19.942,19.265,1.0,6.0,1.0,1.0,1.0,-2.2,0.0,1.035,0.0,1.048,0.0,1.0,TCS,2021-01-14 00:00:00,3250.699951171875,0
5.0,0.0,12.0,21.999,21.999,17.456,1.0,6.0,1.0,1.0,1.0,-0.575,0.0,1.26,0.0,1.002,0.0,1.0,TCS,2021-01-21 00:00:00,3273.85009765625,0
5.0,0.0,12.0,23.111,23.111,57.941,3.0,3.0,1.0,1.0,1.0,-4.289,0.0,0.399,0.0,0.904,0.0,1.0,TCS,2021-01-29 00:00:00,3111.35009765625,0
5.0,0.0,12.0,22.981,22.981,58.856,3.0,1.0,1.0,1.0,1.0,-4.532,0.0,0.39,0.0,0.607,0.0,1.0,TCS,2021-02-05 00:00:00,3157.949951171875,0
6.0,0.0,12.0,27.484,27.484,1.324,3.0,1.0,-1.0,1.0,0.0,-22.974,0.0,20.752,0.0,0.348,0.0,1.0,TCS,2021-02-12 00:00:00,3190.800048828125,0
6.0,0.0,12.0,26.28,26.28,1.903,3.0,1.0,-1.0,1.0,0.0,-16.495,0.0,13.808,0.0,1.249,0.0,1.0,TCS,2021-02-19 00:00:00,3071.85009765625,0
6.0,0.0,12.0,23.306,23.306,2.286,3.0,4.0,-1.0,0.0,0.0,-10.978,0.0,10.196,0.0,1.243,0.0,0.942,TCS,2021-02-26 00:00:00,2894.300048828125,0
6.0,0.0,12.0,20.805,20.805,2.161,3.0,4.0,-1.0,0.0,0.0,-10.697,0.0,9.629,0.0,1.124,0.0,0.841,TCS,2021-03-05 00:00:00,3008.050048828125,0
6.0,0.0,12.0,20.587,20.587,1.913,3.0,1.0,-1.0,0.0,0.0,-10.777,0.0,10.76,0.0,0.84,0.0,0.821,TCS,2021-03-15 00:00:00,3066.14990234375,0
1.0,0.0,6.8,12.256,12.256,40.852,4.0,1.0,1.0,0.0,0.0,-6.026,0.0,0.3,0.0,1.725,0.0,0.486,TCS,2021-03-22 00:00:00,3129.64990234375,0
10.0,0.0,2.6,5.767,5.767,1.625,2.0,2.0,1.0,0.0,0.0,-3.225,0.0,3.548,0.0,1.082,0.0,0.234,TCS,2021-03-30 00:00:00,3158.550048828125,1
12.0,0.0,3.6,9.086,9.086,30.288,2.0,2.0,1.0,0.0,0.0,-0.315,1.0,0.3,0.0,0.639,0.0,0.361,TCS,2021-04-07 00:00:00,3271.39990234375,0
5.0,0.0,12.0,14.592,14.592,2.67,3.0,1.0,1.0,0.0,0.0,-7.462,0.0,5.465,0.0,2.465,0.0,0.613,TCS,2021-04-15 00:00:00,3218.949951171875,0
10.0,0.0,3.2,9.28,9.28,1.25,2.0,1.0,1.0,0.0,0.0,-7.022,0.0,7.426,0.0,0.519,0.0,0.373,TCS,2021-04-23 00:00:00,3109.5,1
10.0,0.0,4.2,9.28,9.28,1.251,2.0,1.0,1.0,0.0,0.0,-7.128,0.0,7.419,0.0,0.485,0.0,0.421,TCS,2021-04-30 00:00:00,3035.64990234375,1
0.0,0.0,5.8,11.236,11.236,21.966,2.0,1.0,-1.0,0.0,0.0,-3.577,0.0,0.512,0.0,0.582,0.0,0.497,TCS,2021-05-07 00:00:00,3132.89990234375,0
9.0,0.0,2.2,5.333,5.333,1.695,3.0,1.0,-1.0,0.0,0.0,-1.581,0.0,3.146,0.0,1.002,0.0,0.289,TCS,2021-05-17 00:00:00,3069.75,0
1.0,0.0,5.2,7.661,7.661,2.078,2.0,1.0,1.0,0.0,0.0,-5.128,0.0,3.686,0.0,0.66,0.0,0.413,TCS,2021-05-24 00:00:00,3081.5,1
1.0,0.0,6.2,7.649,7.649,5.888,2.0,1.0,1.0,0.0,0.0,-3.184,0.0,1.299,0.0,0.687,0.0,0.421,TCS,2021-05-31 00:00:00,3159.14990234375,0
1.0,0.0,7.2,7.637,7.637,4.277,2.0,1.0,1.0,0.0,0.0,-3.18,0.0,1.786,0.0,0.752,0.0,0.442,TCS,2021-06-07 00:00:00,3183.199951171875,1
11.0,0.0,6.2,10.153,10.153,1.0,1.0,1.0,-1.0,0.0,0.0,-8.981,0.0,10.153,0.0,1.594,0.0,0.62,TCS,2021-06-14 00:00:00,3276.35009765625,0
5.0,0.0,12.0,11.703,11.703,12.846,2.0,1.0,1.0,0.0,0.0,-0.554,0.0,0.911,0.0,1.063,0.0,0.671,TCS,2021-06-28 00:00:00,3336.75,0
5.0,0.0,12.0,11.898,11.898,13.079,3.0,1.0,1.0,0.0,0.0,-2.183,0.0,0.91,0.0,0.717,0.0,0.713,TCS,2021-07-05 00:00:00,3321.0,0
5.0,0.0,12.0,12.291,12.291,22.042,3.0,1.0,1.0,0.0,0.0,-5.633,0.0,0.558,0.0,2.81,0.0,0.733,TCS,2021-07-12 00:00:00,3193.10009765625,0
6.0,0.0,12.0,12.724,12.724,3.585,3.0,1.0,-1.0,0.0,0.0,-6.352,0.0,3.549,0.0,0.589,0.0,0.787,TCS,2021-07-19 00:00:00,3184.60009765625,0
6.0,0.0,12.0,13.033,13.033,2.098,3.0,1.0,-1.0,0.0,0.0,-6.443,1.0,6.213,0.0,0.588,0.0,0.795,TCS,2021-07-27 00:00:00,3182.949951171875,0
0.0,0.0,6.2,8.566,8.566,2.542,3.0,1.0,-1.0,0.0,0.0,-2.777,0.0,3.37,0.0,1.224,0.0,0.523,TCS,2021-08-03 00:00:00,3284.89990234375,0
0.0,0.0,7.2,8.629,8.629,1.114,3.0,1.0,-1.0,0.0,0.0,-6.075,0.0,7.749,0.0,0.687,0.0,0.523,TCS,2021-08-10 00:00:00,3333.89990234375,0
0.0,0.0,8.2,11.774,11.774,0.862,2.0,1.0,-1.0,1.0,0.0,-10.872,0.0,13.665,0.0,0.94,0.0,0.697,TCS,2021-08-17 00:00:00,3553.050048828125,0
0.0,0.0,9.2,17.716,17.716,0.878,2.0,1.0,-1.0,1.0,0.0,-15.349,0.0,20.182,0.0,1.08,0.0,0.978,TCS,2021-08-25 00:00:00,3659.0,0
0.0,0.0,10.2,22.177,22.177,0.866,1.0,1.0,-1.0,1.0,0.0,-20.88,0.0,25.6,0.0,1.362,0.0,1.0,TCS,2021-09-01 00:00:00,3714.949951171875,0
5.0,0.0,12.0,19.529,19.529,65.096,3.0,1.0,1.0,1.0,1.0,-1.591,0.0,0.3,0.0,0.688,0.0,1.0,TCS,2021-09-08 00:00:00,3774.14990234375,0
